DATE_timestamp_week;slope_Temp;slope_Irrad;intercept;minimum
0;-59.748201438848916;-368.30957673495453;1227.7974082964333;205.99204021179818
1;-60.126696832579185;-1387.420440927307;1212.1131299502697;188.3883588138151
10;-60.18115942028986;-849.7333464077325;1127.286364832076;182.0004007287043
100;-62.16417910447761;-1345.5029018934183;1085.310800450138;194.0489822917697
101;-60.0752587017874;-1536.6145496540107;1056.0539882132127;195.89886834625486
102;-61.25237191650854;-556.601251706722;1014.929115823709;190.14757427701193
103;-59.866028708133975;-561.4489384757838;998.4384848588902;179.0000292006606
104;-60.38610038610039;-1052.7468619771184;1024.0468612755567;160.00564948103988
105;-60.737864077669904;-737.3755538095877;1042.3459392853724;163.86517294522196
106;-61.09375000000001;-246.7127842559363;1055.2745014264544;174.01923921766837
107;-61.45383104125736;-608.2741742407957;1167.3381666539983;170.00001742372567
108;-61.81818181818181;-651.4636215323313;1215.6924890559467;164.2684929690012
109;-62.06349206349206;-1439.1104206178322;1192.225928012279;174.8286200286729
11;-59.53405017921146;-1178.162083038015;1106.0675254430948;181.99092140752785
110;-62.31075697211155;-1338.1505255296117;1163.3731557501092;174.99846564072197
111;-62.56;-844.7446767965668;1119.6662587759818;174.92735492494884
112;-62.811244979919685;-522.5643352366565;1211.1876066911611;183.65593244115942
113;-72.1852970795569;-1281.3043071350226;1238.1376086042553;171.99973708964396
114;-72.4040404040404;-439.21053969468966;1284.6755581480809;170.99357357109295
115;-65.8966565349544;-1003.7575463991486;1190.7546815836602;169.3659418261789
116;-63.73983739837398;-9.199935147467171;1192.3294870031032;161.36839777767275
117;-65.0;-1555.5748127006095;1204.4264872137746;145.0292575526121
118;-63.64754098360656;-562.7170108280341;1172.751888010345;161.7886786307278
119;-63.90946502057613;-919.0853171341082;1055.8832131815998;168.00510515416914
12;-59.78723404255319;-648.9019832943494;1114.4307150320396;173.9953338006223
120;-64.17355371900827;-642.0587113328044;1040.941035979903;179.99968161038774
121;-65.29896907216495;-124.19607843137256;1204.2797086979126;181.86600354973484
122;-69.67078189300412;-66.39215686274505;1273.131511116403;181.97905070891818
123;-71.02669404517454;-45.21568627450981;1278.1230917942019;180.9879084834791
124;-73.27868852459015;-35.05882352941177;1341.125561483053;184.00359696215733
125;-76.72396359959556;-14.840585993995868;1374.5900240936965;184.26758488598222
126;-75.72854291417165;-2.9209817694781552;1379.941578408757;180.99110447292185
127;-74.75862068965517;-2.105693845940326;1389.7892844962923;181.45204866540146
128;-74.12451361867704;-2.1186455171240857;1424.8299624156011;181.4973191349034
129;-81.80249280920421;-3.6673414073223602;1500.6364877502824;179.1832732613967
13;-60.53859964093357;-704.4877736298675;1101.7339158415487;184.99996258992675
130;-80.64272211720227;-2.585888875006591;1597.4952439327494;184.6202179860026
131;-75.67567567567568;-1.6481216974459167;1581.04439141214;187.48396283528848
132;-71.72794117647058;-1.5676695292844987;1599.6931534040068;189.59141448408747
133;-64.41366574330563;-2.25947813061129;1665.0260490332034;189.9988695444473
134;-61.1317254174397;-1.0404412858660739;1548.3761455956435;141.97358825204716
135;-68.27397260273973;-0.6397802388111983;1547.399538254403;135.00064607773695
136;-68.74551971326164;-0.3954674845951113;1492.1936377522254;122.29046717693298
137;-58.03163444639719;-0.4496417698665632;1395.350726853865;115.25041200678888
138;-73.72413793103448;-1.0530357067268771e-15;1449.4019509442378;117.37597775850787
139;-72.35194585448393;-5.318626636291836e-16;1446.2377746572547;114.76877293684208
14;-61.30909090909091;-1386.502946580404;1056.5301785241004;170.99999848942565
140;-53.62126245847176;-0.26759587176120375;1337.3969621200074;89.5834882390621
141;-51.747333880229704;-0.3425824720507845;1348.1381003040278;127.44997037266745
142;-51.11831442463533;-0.3472190313593087;1361.1941995865166;115.00697597568654
143;-50.50440352281825;-0.34649441339349213;1370.6378306866895;114.16931671622746
144;-49.905063291139236;-0.348998107677229;1382.294656046571;108.95723435019208
145;-49.4909945184025;-0.3169898835677705;1383.4522344277466;111.50132312067467
146;-48.992248062015506;-0.10890408255316607;1251.6294285365896;73.00107387078678
147;-46.27782041442824;-0.17804375229516484;1264.3032701222119;68.49999715419187
148;-45.82066869300912;-0.1851299015427902;1276.096368726554;68.49999869719974
149;-46.76737160120847;-0.14439506772332336;1271.6830792629582;72.99755785603556
15;-69.79742173112339;-911.9298331233956;1216.5304206973797;166.999901867736
150;-45.27027027027027;-0.23175396260466408;1332.8954621263613;72.99951698791062
151;-46.208955223880594;-0.19855738630120778;1341.4667802313227;68.50421831510336
152;-45.9347181008902;-0.39227110558797873;1459.2125734330255;115.02379296676993
153;-49.33726067746687;-0.5825904080092126;1599.3509019049843;115.24073427584284
154;-48.97660818713451;-0.39123460695031664;1507.2216655387977;148.5999934803719
155;-50.043541364296075;-0.513594893687161;1601.2228764865495;135.9723705453166
156;-50.691642651296824;-0.9046413016836427;1715.9079547379195;135.94098232540958
157;-50.49533381191672;-0.9128525949935499;1702.233909795081;135.87155240874827
158;-50.30042918454935;-0.8524501449723594;1656.8267107175182;135.99830889212762
159;-49.12330719885959;-0.44230749851672757;1543.2750310630588;135.78763282661058
16;-62.91044776119403;-1555.0350765385226;1131.1314352716674;165.02882269361427
160;-50.79545454545454;-0.1708130211357086;1401.942543155889;136.0029027373547
161;-44.555160142348754;-0.6362366640537633;1565.0;112.38669989896293
162;-51.012838801711844;-0.3207859460777929;1465.81439103761;118.59795518801671
163;-51.12223016440314;-0.5432518359277744;1518.82493629223;124.90828164488103
164;-44.84240687679083;-0.6924165822808312;1480.803384923614;134.71074392914716
165;-45.29667149059334;-1.6320662979615315;1565.0;144.98712067175705
166;-48.347953216374265;-2.679902755267423;1578.4035263063581;174.35260559277103
167;-46.94239290989585;-2.718562874251497;1589.0;172.10327963283754
168;-47.432835820895505;-2.878623188405797;1561.4823177783283;189.06294800372095
169;-48.11506434519304;-3.1095890410958904;1568.947121480284;173.90779025320515
17;-63.14606741573033;-1029.5839971073035;1122.3882452762207;167.18079371141687
170;-47.896341463414636;-3.342553191489362;1519.5228206922618;197.7233899136799
171;-48.83792048929663;-3.722610722610723;1507.5964432886599;218.99455281200514
172;-48.68902439024391;-4.115979381443299;1426.535084887039;190.99889679593258
173;-53.69085173501578;-4.915523465703971;1474.5714112046232;189.9999969069761
174;-59.68102073365232;-6.104404567699837;1532.7161826859356;191.00693218106247
175;-60.11244979919678;-7.014058106841612;1545.1478303366828;188.83787526261466
176;-60.55016181229774;-8.242290748898679;1518.8994139092308;177.4225888965411
177;-58.732510288065846;-9.464190981432361;1385.7999524035404;191.00353915653952
178;-59.76549413735343;-11.853820598006642;1324.0691165838637;190.99122941349466
179;-60.10058675607712;-15.689277899343544;1321.7054166616967;188.03728475251168
18;-63.19548872180451;-732.7537599245159;1117.7875171512476;167.65043616527953
180;-68.69127516778524;-26.243589743589745;1416.0809515147726;196.2359846920859
181;-69.6196111580727;-34.46025104602511;1410.4371787696682;198.3859570879149
182;-68.80672268907563;-49.325301204819276;1287.8179710899924;203.38151216859748
183;-67.72539288668321;-88.04301075268805;1260.4174725073356;215.20492585063866
184;-59.153094462540714;-173.64434548449785;1156.7206825122073;229.00476899800327
185;-68.17800167926111;-538.0231917594393;1261.1626636733877;230.01000269685017
186;-70.36395147313692;-223.96999042593305;1284.9005983431648;229.9991847224729
187;-72.11367673179396;-1011.94184226387;1306.725271186635;229.99713702922338
188;-57.92114695340502;-293.6751531731471;1080.7978108353345;223.97845171400274
189;-58.44484629294756;-667.5338217919523;1023.8438294931846;221.7708676878227
19;-62.679245283018865;-919.2326745545222;1111.266048399027;165.01125225500653
190;-58.04744525547446;-920.0350110239486;1002.2780139208331;205.6941016467931
191;-58.581952117863715;-459.8124070317074;1079.736390009585;202.00400119390144
192;-59.1263940520446;-82.66399783122394;982.7182558242005;190.9795418754241
193;-59.849482596425204;-1335.3662945400754;981.2463964706178;186.74725107959404
194;-60.59047619047619;-454.14881688763654;986.3285537156273;180.4879645357841
195;-61.350048216007714;-206.71789509484464;986.3741076590602;174.96964141193095
196;-62.12890625;-1551.4179860234779;1012.2993393590366;171.99505001386098
197;-59.98029556650246;-959.577001893768;988.4742365209278;171.00021675766496
198;-63.24055666003976;-730.1731340474927;981.0556694460793;172.45298562559702
199;-63.81143430290873;-21.813477937846102;966.9292904409599;171.13001400357436
2;-60.510018214936245;-748.3992278933664;1164.209432269009;200.37789623682633
20;-62.91666666666667;-592.88698805929;1115.514955513582;170.02304537927378
200;-64.39271255060729;-1135.0460819139005;953.6829657698552;171.02748856040665
201;-62.31166150670795;-1044.687142088837;964.0844672359294;181.91927845052535
202;-63.50715746421268;-68.32047544693138;1003.1939044972655;187.68334932830848
203;-64.45795339412359;-1548.5303858744928;1004.9924962696085;188.5552657480765
204;-63.87550200803212;-162.37688231496026;1039.5692561208577;186.13045101909384
205;-63.36653386454183;-35.226257830417396;1002.0419926251609;182.26876989536672
206;-62.86561264822133;-658.9107605271676;992.319081700749;185.21596523828356
207;-62.37254901960784;-20.745909373442927;1003.7616007689677;180.5157098118783
208;-61.264591439688715;-904.1414093962372;924.8871732593519;163.55611749422692
209;-64.09722222222223;-667.2219181989141;969.6501353287183;159.55280701778264
21;-63.39694656488549;-1352.9658861159462;1129.2127953177026;173.99431766965435
210;-66.63967611336031;-1060.9710154465338;1007.8361941000742;153.00879487573462
211;-65.72314049586777;-242.5538604884248;984.9910602251113;153.01647523585822
212;-71.28691983122363;-1548.0919677781872;1031.7004941336227;160.00014953203657
213;-67.68085106382979;-1424.3856105420202;966.3273983287584;157.04803884908614
214;-68.26180257510728;-588.8154262826488;941.2427790250543;171.23786131447108
215;-68.85281385281382;-1555.8901923182866;983.0524759963455;182.42362606906917
216;-69.45414847161572;-24.49005842339515;948.2043698831542;180.83115085197224
217;-70.63783783783784;-121.0;1092.6489190226207;183.3866679938966
218;-68.95074946466809;-59.629629629629626;1103.1923106599074;182.99985876526563
219;-68.31389183457051;-39.76543209876543;1087.5547094614185;187.99999393293965
22;-63.88461538461539;-880.771153566949;1132.477904753219;193.0182451481671
220;-67.66806722689074;-29.824074074074073;1057.4537556680402;186.81870782709862
221;-66.96813977389517;-18.0;1256.9600106394214;187.73623874929086
222;-66.70020120724345;-13.051181102362206;1250.8197606690526;186.06123329544792
223;-66.24630541871922;-10.281345565749236;1245.6095662919854;181.03380357753593
224;-64.71042471042472;-8.38;1257.2842325760378;176.97172275944573
225;-63.786869647954326;-6.854805725971366;1331.3990615752277;185.50028063074996
226;-63.07692307692307;-5.8166089965397925;1428.8566399620056;186.50116010928176
227;-62.97872340425531;-5.103448275862069;1519.196236429149;187.50361067371702
228;-62.11678832116789;-4.502645502645502;1548.583246559912;198.08011130419294
229;-60.762250453720505;-3.962130177514793;1673.9876539450968;193.23726248041254
23;-64.37984496124032;-1469.0359728485562;1130.979160181087;194.96009754392745
230;-57.33869346505044;-3.5845824411134894;1635.2374170142084;182.2581970248516
231;-50.09401805486038;-3.1221896383186687;1597.0;187.40582171834558
232;-48.40818440841063;-2.881454569064355;1634.0;187.05277325028075
233;-62.23801065719355;-2.3807582178639572;1752.0;187.50430328279114
234;-58.72791519434629;-1.7141736185659724;1662.0;187.45534708371693
235;-58.87521968365554;-1.5145346155634443;1675.0;198.73046232267578
236;-58.111888111888106;-1.2704720773433522;1662.0;191.88995075010573
237;-57.90940766550523;-1.2982745396059432;1662.0;203.9923901627907
238;-58.368055555555564;-1.3015179981933742;1681.0;188.0358449072405
239;-57.92137584032098;-1.1949677693937293;1675.0;198.05972144701772
24;-64.8828125;-620.9122915109411;1129.4752599121925;194.30065990614563
240;-57.758620689655174;-1.1211232826124011;1675.0;209.99294494097072
241;-50.65068493150685;-0.723692634950809;1479.0;218.99628101746805
242;-46.74345582528654;-0.8580527294883666;1506.0;163.50221695612473
243;-44.139237462460876;-0.9336150050996407;1560.0;147.86054472134984
244;-51.79840406069809;-0.5130625669831267;1560.0;163.49996194695714
245;-51.147540983606554;-0.5256971422956304;1560.0;163.4986787112755
246;-47.838165382865625;-0.6943935112708748;1565.5;163.5563099581282
247;-50.813152321944244;-0.6080906657805804;1590.5;165.87549525851082
248;-42.01039544952237;-0.9436995506310525;1610.0;162.68463048365464
249;-21.46100050303898;-1.6903838258806287;1610.0;163.5206695114541
25;-65.20117762512265;-44.324717769380456;1216.6859608237173;184.98844007411898
250;-20.110276546051306;-1.8106607440310933;1630.5;163.4952116999572
251;-44.950476397887925;-1.6205918882278423;1832.0;179.9254159426219
252;-21.079762982615122;-2.0634118967452295;1750.7551012127992;94.51432143831907
253;-24.548964014473693;-2.1603773584905626;1831.9999999999998;87.87031949736651
254;-25.426788245657654;-2.1221718856700917;1781.0;94.13687198140441
255;-41.84851491796589;-1.9421198138533027;1781.0;187.9728900893209
256;-39.50158067882123;-2.149253572749695;1781.0;188.18101255281005
257;-50.471428123047176;-2.1477419778861324;1892.9998903731396;185.75179801393497
258;-35.45323065632051;-2.21484674904128;1716.9999968040531;164.76366465140137
259;-38.23203073991116;-1.9912576016637014;1716.999991807675;174.53090262187064
26;-65.52268244575937;-19.226711420982546;1220.3769141340965;192.7125796043364
260;-47.168909050340204;-1.5467428025271237;1717.0;151.02961015635879
261;-42.01904887145428;-1.6669685642884824;1631.7086979657588;162.77477769597175
262;-49.89230358690319;-2.2287269329382067;1583.800684825499;169.0487764587257
263;-50.56861258529189;-2.379292029411817;1564.0116183013495;187.0224140045115
264;-50.53030303030303;-2.817457612244205;1554.0223836197736;193.9930748602454
265;-48.69979497408875;-1.9410164866257733;1544.6216207213267;198.8737500977029
266;-50.64856711915536;-2.9192669198526118;1630.8009394509422;197.4343605542853
267;-50.53423626787057;-3.8115777525539136;1528.3305080397895;194.45484196766103
268;-54.47447447447445;-4.546365914786968;1566.9789799828698;189.0682424953102
269;-57.42081447963801;-5.3544303797468356;1590.1441396906014;184.9889951527151
27;-65.84737363726461;-15.583101756877175;1246.0631883532242;194.81052306708207
270;-57.68181818181818;-4.854262632096191;1513.7631237693502;168.50382591243516
271;-57.94520547945205;-3.375677941137784;1487.1963947627114;165.32448893166475
272;-47.95107033639143;-4.261252166518048;1360.2061251452178;170.0151391691602
273;-57.65074393108848;-4.835373842466829;1402.2629830680198;169.98608108019224
274;-56.53290529695024;-6.8755335173233965;1356.968226699926;169.01859652316188
275;-55.96322028570507;-12.696977126719078;1373.9769284795038;169.02147609810805
276;-53.71621621621622;-20.384615384615383;1317.7165246568559;178.99996292164786
277;-54.08163265305305;-26.722689075630253;1305.2530670001818;180.6199890811466
278;-55.44603236096048;-40.146341463414636;1288.5135310853916;189.5724505504585
279;-54.65517241379288;-70.44444444444443;1286.3925529444386;190.30186705641805
28;-80.59760956175299;-29.793271412046835;1388.5659278367661;197.34059845678715
280;-55.03472222222223;-128.01329347705553;1265.0789853488432;188.0421195855707
281;-55.6140350877193;-419.75422464627235;1216.9064137639173;208.00002717751119
282;-56.20567375886525;-395.482273502802;1182.2108731799992;215.99764864942517
283;-57.12365591397849;-1082.9706778884631;1276.413989065393;215.9998998496652
284;-74.56521739130434;-1109.8448779499404;1320.999732236904;216.00291040150924
285;-77.24517906336088;-1688.749757806791;1295.7751818858828;203.82228185034393
286;-78.32402234636871;-784.6320111252428;1323.7182750830864;186.9997947922982
287;-76.03399433427762;-530.6336799224532;1317.7436054036875;172.00419925770598
288;-61.360153256704976;-87.58834999526272;1135.9695758748567;180.84994176132247
289;-66.73151750972761;-1685.8867272440168;1210.7238513181012;174.0797258982463
29;-68.8015717092338;-14.12307961383038;1422.1327513602805;195.2405168630602
290;-66.36363636363636;-1148.0650594364015;1162.4999944732645;186.99684677382186
291;-66.60642570281125;-1614.9514060476897;1182.2043136766242;186.74286882615192
292;-67.6938775510204;-1198.2075371487435;1149.4674048467612;186.97358320238425
293;-67.97131147540983;-753.7871468835496;1180.5462316422095;189.60621073630068
294;-67.30452674897117;-1495.1994489419476;1159.9172349256908;187.31958067500764
295;-67.58264462809917;-1147.3425152646614;1182.166917664642;179.00182755087673
296;-67.86307053941908;-867.5981708221033;1192.9908061054848;170.86906247870124
297;-68.28810020876824;-845.9758824815451;1194.2010774967998;171.11702729872835
298;-68.71848739495798;-1629.5680268710507;1145.2294652480512;171.47070612461235
299;-69.15433403805496;-679.0277818387335;1194.5937723030352;179.02089177328986
3;-60.89825847846013;-63.12773245166093;1144.9784365540113;190.0087361806618
30;-64.37984496124031;-12.236085671001318;1374.8621387757064;192.68833711918762
300;-69.59574468085107;-1528.1685252015818;1119.0441817122091;172.23296201943316
301;-69.37433722163308;-820.33164094024;1159.6651677685531;171.04389155711044
302;-69.0084388185654;-1060.792546766081;1140.5274915364716;179.97554772212052
303;-69.66457023060795;-1259.741208080125;1100.3420901027825;186.36867616605798
304;-68.58333333333333;-327.7606128582388;1096.2273233312505;187.43893448858861
305;-68.004158004158;-138.31025347244204;1097.2415788885387;186.91911944743376
306;-67.0539419087137;-124.63769744542408;1032.2181538560626;178.01009823125005
307;-66.91511387163561;-213.25752929714497;1026.5649211484547;170.03337056429325
308;-67.58264462809916;-1490.814128421065;1083.0754982751125;176.96088574484648
309;-66.86721991701245;-673.7303099652943;1043.1819188097154;177.56945908671827
31;-75.18164435946463;-2.344707324812073;1346.7497883503806;186.99550410869912
310;-67.14583333333333;-580.1918973773471;1058.2868555661819;182.9046553065959
311;-67.48953974895397;-1088.5445093247047;1105.6582500212648;179.89182856059875
312;-68.84453781512605;-46.84954077555841;1175.4710792801395;179.22757064151023
313;-68.55648535564852;-145.64444444444445;1394.034032136412;179.50208736112577
314;-69.07098112116678;-73.68888888888887;1315.8788987860291;180.49579995399284
315;-68.79668049792531;-49.12592592592593;1331.6055742853605;180.55145024070347
316;-70.0413223140496;-37.666666666666664;1358.918789690818;179.4779590181741
317;-67.60448521916403;-20.640411875498472;1393.88875357289;174.47738740663462
318;-75.47094188376754;-13.832086737867462;1532.8129509897635;175.00848108485005
319;-78.93596059113301;-14.919925512104284;1552.580209447808;186.99768589086034
32;-74.18867924528301;-0.9783073954296556;1337.5700217215997;196.50983897295805
320;-72.98449612403101;-11.481707317073168;1474.1273024427196;185.23800392521227
321;-72.21476510067114;-8.21160427278577;1590.0638123498154;186.15965757591013
322;-64.47817836812145;-3.4689279985771972;1552.3279837721261;182.05270389863625
323;-69.59624413145539;-2.633973173357288;1631.0598198798357;188.99238602611365
324;-64.75836431226766;-1.3059801392553678;1455.6087253387593;206.72069670269732
325;-67.28624535315984;-1.6069813867842428;1479.439642080414;189.18780830183087
326;-73.01115241635686;-1.5839725780953853;1623.920144482735;168.45418203783163
327;-64.60966542750928;-1.123455906950091;1481.1679582670786;183.72798530569628
328;-73.38289962825276;-0.7232157864001131;1509.9706293021484;149.50919282732025
329;-65.15463917525773;-0.4298701106922109;1524.2715834474407;143.061698950599
33;-70.00925069380203;-8.68886337543054;1475.0055420993745;180.91673902300212
330;-74.83018867924528;-1.0247318761944735;1723.732333975567;148.35829283112736
331;-65.04725897920605;-0.9788355758369253;1573.3149460217487;132.97114933258933
332;-67.74621212121212;-0.5464746138538781;1562.2848840622976;129.84972369822293
333;-63.699960431372105;-0.38072803437623165;1551.035656522544;141.97753913931425
334;-63.314500941619585;-0.2983423487138897;1553.3303603884794;142.00007346559343
335;-67.33641119571985;-5.084444638524816e-15;1554.845666148749;182.96430653010822
336;-66.78240133850407;-0.0014512535108467581;1558.9040511639823;142.0390855449962
337;-61.65607263369724;-0.03500342907397125;1550.8261447531768;134.96882514177025
338;-60.63432835820895;-0.012367079997019137;1425.1645668669705;143.24969694293878
339;-60.521415270018615;-2.2837035159635973e-15;1429.9072230201546;140.46699497901577
34;-68.67513611615246;-4.959403351386563;1440.9086048056336;188.50847781084653
340;-60.40892193308548;-4.9032832355533414e-15;1449.9175142242048;143.8055956756136
341;-59.963099630996304;-0.061606792899731595;1402.5355031742702;143.97121446344534
342;-59.523809523809526;-0.30834875060035527;1597.196087197126;140.6345834584126
343;-59.54545454545455;-0.49529695650633176;1590.9904600030595;165.68188683422693
344;-76.24548736462094;-0.07273662893244674;1729.8805443952745;188.2222508567971
345;-66.21062106210621;-0.642823267229935;1804.7620082081996;159.04432720136742
346;-66.03231597845601;-0.5484456233840728;1758.2136498184784;158.38914596440492
347;-66.37421665174574;-0.7975389123546002;1853.5;142.89202940985007
348;-57.441407833286476;-0.6252618816270017;1608.5;139.4876348498061
349;-56.85064695905972;-0.66628260137432;1608.5;139.498282543697
35;-60.017809439002676;-1.4923601018676302;1310.0652025588618;169.49787680049863
350;-56.5507102501123;-0.9296009354159882;1622.0;140.53545988861003
351;-54.17357753618909;-1.0512892516425558;1622.0;201.97097635506307
352;-56.12362315260233;-0.7898016651374394;1622.0;223.95578835255188
353;-52.94387859242402;-1.3621456884203642;1695.5;214.56940811380824
354;-52.528513638191626;-1.5940316035759252;1695.496160545838;198.4060418001744
355;-44.28915218380076;-1.7155084797174305;1569.3526038865293;197.06378549341088
356;-42.502073377757625;-1.7721176367315146;1509.069947084223;189.283877842302
357;-46.99346256971201;-1.8732617525486202;1568.4595894197216;191.00029627015513
358;-55.2653337197643;-2.058725784011394;1672.3208013000901;197.4237595343452
359;-55.898692810457504;-2.0720833484551107;1597.8972957084638;191.0322564562106
36;-58.91608391608391;-1.1493174366562449;1287.0063893108731;166.01309315536494
360;-55.535553800883484;-2.2975487273006565;1537.542555202247;189.11371855754396
361;-55.844155844155324;-2.7968195175094688;1524.0451953003271;190.9620909042972
362;-53.24254156541854;-1.383042533384506;1479.0406426534178;196.96529086409208
363;-57.012987012986954;-3.8892580287929097;1604.8339512333564;195.80974981776498
364;-56.590909090909086;-4.230582524271845;1590.8762819956905;192.04359933140856
365;-56.76567656765676;-4.741557546519641;1486.251516836376;195.3279357562002
366;-60.989932885906036;-5.706436420722134;1535.2783613558402;183.96010900524757
367;-66.00682593856655;-7.051959890610757;1565.0636107831576;184.00768590094717
368;-67.15277777777777;-2.9210903481785264;1560.9995157530334;171.52143973766843
369;-71.00175746924428;-3.3998691868582687;1602.2054966148323;180.99555750860722
37;-65.35405872193436;-1.3951865900974587;1470.8572212249805;183.64251897005224
370;-68.58156028368795;-11.986624110435653;1605.7306484010371;182.48148042384742
371;-72.4865831842576;-6.146213911227735;1628.596456926149;176.52966885756052
372;-73.06859205776172;-7.924113936244395;1503.3158386447685;182.26504729345723
373;-74.0036563071298;-10.518274921738099;1515.7565279907217;193.48500649168957
374;-74.96296296296296;-9.406131182796837;1500.1604260127922;193.98577821529074
375;-75.53470919324576;-39.0227494768308;1503.8814777962875;205.03190260194233
376;-76.53992395437263;-41.26054492851838;1363.1657026244131;230.35094221724984
377;-76.68571428571428;-195.2700409406189;1458.8817660034895;204.99997743522783
378;-76.83206106870229;-91.17332614923902;1366.5039341721983;217.0057987313112
379;-79.80879541108986;-1518.084091498976;1359.457839506984;229.45159960846797
38;-55.80204778156997;-1.573166559778876;1520.5048210177315;177.97106525751437
380;-71.60919540229884;-77.91469338467893;1265.599414951246;212.94425243209528
381;-66.7704280155642;-766.1897899815248;1285.6410813714388;222.0083749551548
382;-68.18181818181819;-980.9399723810513;1241.4387655114342;205.0165814983855
383;-68.9156626506024;-918.414079826941;1233.7196196033644;204.9997843069186
384;-70.40816326530613;-344.4974517336851;1196.5536296893385;194.94827980609642
385;-71.5;-852.4424985468125;1232.8264594926097;199.2382559140871
386;-68.33684210526316;-1345.6447953290078;1256.1571386344915;195.04190980768252
387;-69.54303931987246;-1189.8049015721147;1240.8323050103768;185.94498043314027
388;-69.65665236051503;-1507.304227901356;1223.6725971743806;197.01339507964852
389;-70.97613882863341;-1504.3455665249971;1234.0376208541873;196.99865117383231
39;-55.143338954468796;-1.9171644496783722;1560.3406348851806;171.00694375991264
390;-76.77631578947368;-220.1454668735776;1281.4321986377734;177.9757244918839
391;-66.69623059866962;-150.15220477454156;1271.0576046241706;171.88027362658738
392;-70.44642857142857;-824.3488143675652;1247.364664107096;173.66918112443162
393;-70.84175084175084;-329.4802531338504;1207.8442024076442;173.99090680510844
394;-70.60402684563758;-1158.6864264681722;1197.564905705434;172.3350565570081
395;-70.36789297658862;-1249.5898294897218;1194.1878926456573;166.53517058212202
396;-70.13333333333334;-907.571269118538;1161.6794486498522;165.00000764332376
397;-66.84444444444443;-18.976063500247015;1238.6430266935197;172.99709909499498
398;-71.04212860310422;-268.3532634065217;1145.407252928664;171.98905060838888
399;-70.65049614112458;-1071.8290568495045;1136.0508164859268;183.99764450913412
4;-61.29151291512915;-1351.4638493303376;1136.3791743237198;178.00422833343947
